YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Ford,Mustang,Design,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Performance,It’s always a joy ride.,"At the root of it all, Mustang is about performance. With a powerful engine in every Mustang, you’ll have the ability to kick it up a notch. And when it’s not the right time for exhilaration, there’s the exhaust note with Quiet Start mode to keep your neighbors happy in the morning, or you can choose the Track setting and let everyone know what you’re about.*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_40829.tif?croppathe=1_16x7&wid=1440
2020,Ford,Mustang,Performance,All-new and all-powerful.,"This will be the most powerful street-legal production Ford we’ve ever built as well as the quickest accelerating Mustang model in our storied lineup. Pairing a new 5.2L supercharged V8 with a TREMEC®
 7-speed transmission, the first ever dual-clutch transmission in a Mustang, the GT500 delivers tire-smoking, pin-you-to-your-seat performance. Other standard features include a MagneRide®
 Damping System, the largest brake rotors ever on a production Mustang and an active valve performance exhaust that delivers the soundtrack you expect from a 5.2L V8.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_DSC03872.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Performance,Comes in clutch.,"Standard on the Shelby GT500, the all-new TREMEC®
 seven-speed dual-clutch transmission is the first-ever dual-clutch transmission in a Mustang. The system comes with multiple modes to make for lightning-fast shifts whether you’re on the street or the track. It even has integrated launch control* to get you up to speed faster.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_DSC03599_GT350_288_cl_1b_c2a_219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Mustang,Performance,The root of the rumble.,"At the heart of every Mustang is a high-powered engine. Mustang offers five available engines, including the 5.2L supercharged V8 - the most powerful street-legal Ford production engine ever.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_46295.tif?croppathe=1_3x2&wid=900
2020,Ford,Mustang,Performance,EcoBoost®,"2.3L EcoBoost

It’s a Mustang engine, so you know it’s going to make some noise.


310 horsepower
350 lb.-ft. of torque.*
Turbocharging and direct injection
Twin independent variable cam timing (Ti-VCT)


2.3L High Performance

It’s the first EcoBoost® engine powered by Ford Performance and it’s not afraid to prove it. The 2.3L high performance engine differentiates itself with a slightly larger twin-scroll turbo compressor, fresh engine calibration, and larger radiator.


330 horsepower
350 lb.-ft. of torque*
Active exhaust with quad tips.
90% of available torque from 3,000 rpm to the redline
The most powerful in-line four-cylinder in America
The most powerful EcoBoost engine ever in a Mustang


Available with the High Performance Package.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_46295.tif?croppathe=1_3x2&wid=900
2020,Ford,Mustang,Performance,GT,"5.0L Ti-VCT V8

An engine that comes with a hit of adrenaline.


460 horsepower
420 lb.-ft. of torque*
Port fuel direct injection",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_344_ay_1q_C1s.tif?croppathe=1_3x2&wid=900
2020,Ford,Mustang,Performance,BULLITT,"5.0L Ti-VCT V8

Like being shot out of a smoking gun, this engine brings the pin-you-to-your-seat type of speed that you expect out of a Mustang. The BULLITT engine takes the standard 5.0L Ti-VCT V8 from the Mustang GT and adds a 97 millimeter air intake for enhanced horsepower and torque.


480 horsepower
420 lb.-ft. of tire-squealing torque*
Port fuel direct injection",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_42801.tif?croppathe=1_3x2&wid=900
2020,Ford,Mustang,Performance,Shelby GT350®,"5.2L NA Ti-VCT V8 with Flat-Plane Crankshaft

A track-ready engine that lives up to the hype.


526 horsepower
429 lb.-ft. of torque*
A redline of 8,250 rpm makes it the highest-revving production V8 Ford has ever created.


Standard on the Shelby GT350® and Shelby® GT350R.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_C6935716_MUST_GT350_UnderhoodEngine.tif?croppathe=1_3x2&wid=900
2020,Ford,Mustang,Performance,Shelby GT500®,"5.2L Supercharged Cross-Plane Crank V8

Top-of-the-line power that you can feel.


Projected at over 700 horsepower.
625 lb.-ft. of torque.*
The most powerful production Mustang engine to date.
0-60 mph in the mid 3 seconds.
1/4 mile in sub 11 seconds.


Standard on the Shelby GT500",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_GT500_Engine.tif?croppathe=1_3x2&wid=900
2020,Ford,Mustang,Performance,Shift into the right gear.,"The 10-speed architecture, featuring Ford-patented technology, is designed for optimum ratio progression and performance. It also provides an accurate and quick upshift and downshift capability. Steering wheel-mounted shift paddles, a feature found in race cars, are included.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_42398_42360_219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Mustang,Performance,2.3L High-Performance Package.,"A performance first package that offers powerful looks to match. True to its name, this available package packs in the performance with such features as an active valve performance exhaust, heavy-duty front springs, unique chassis tuning and the most powerful EcoBoost engine ever in a Mustang. The 2.3L high performance engine is projected at 330 horsepower and 350 lb.-ft. of torque.* A hood accent stripe and 19"" machined-face aluminum wheels with low-gloss ebony painted pockets top this package with performance you can see.**",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_200005B_401B.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Performance,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Performance,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Performance,Go from a whisper to a roar.,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Performance,Go from a whisper to a roar.,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Performance,This is just warming up.,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Performance,This is just warming up.,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Technology,The brains behind the beauty.,"Mustang takes advanced technology and makes it personal. For starters, you select the layout of the gauges, and even choose the color. Available Track Apps®
 adds to the experience, giving you the ability to instantly view and utilize a number of performance metrics on the instrument panel.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_42404.tif?croppathe=1_16x7&wid=1440
2020,Ford,Mustang,Technology,It’s all about you.,"Customize colors and choose your gauge layout with the class-exclusive* 12-inch fully configurable LCD digital cluster. You can also tailor each selectable drive mode to get the most out of your driving experience. It’s easy to view, fast and responsive. And, like everything else in this Mustang, it’s stunning. Optional on the EcoBoost®
 Premium and GT Premium, standard on the BULLITT and GT500®
.","https://www.ford.comdata:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAHCAYAAAABIM1CAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABpJREFUeNpi/P//PwMlgImBQjBqABUMAAgwAFg0Awscjv2CAAAAAElFTkSuQmCC"
2020,Ford,Mustang,Technology,It’s all about you.,"Standard on all models, performance metrics are instantly provided in the instrument cluster. Accelerometer displays lateral and longitudinal g-forces, acceleration times and lap times, plus automatic and countdown starts. Also included are features like electronic line-lock* and launch control. Electronic line-lock keeps the front brakes locked while Mustang is in gear to warm up the rear tires. Launch control integrates brakes, traction control and powertrain control to help ensure smooth, consistent starts.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_42408.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Technology,Smoke ’em if you got ’em.,"Standard on all models, performance metrics are instantly provided in the instrument cluster. Accelerometer displays lateral and longitudinal g-forces, acceleration times and lap times, plus automatic and countdown starts. Also included are features like electronic line-lock* and launch control. Electronic line-lock keeps the front brakes locked while Mustang is in gear to warm up the rear tires. Launch control integrates brakes, traction control and powertrain control to help ensure smooth, consistent starts.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_40839_42384_219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Mustang,Technology,"Available Ford Safe and Smart™
 Package.","This suite of driver-assist technologies includes Pre-Collision Assist with Automatic Emergency Braking, Auto High Beam headlamps, Lane-Keeping System, Adaptive Cruise Control and rain sensing wipers.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_40860.tif?croppathe=1_16x9&wid=1440
2020,Ford,Mustang,Technology,Smart technology.,"Connect, navigate and discover with available smart technology. Ford puts you quickly and easily in touch with your world through smartphone apps, an in-vehicle touchscreen and voice-activated technology.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_C8801918_MUST_GT_Prem_IntOvrTheShldrWthSYNC3_mj_withoutSpotify.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Technology,SYNC® 3,"SYNC 3 is our easy-to-use, voice-activated technology. Experience the capacitive touchscreen with impressive responsiveness. Locate your favorite restaurants with simple destination entry via the available navigation. You’ll also find a sleek user-friendly interface to help you connect to and control your smartphone.27 SYNC 3 also brings the power of Apple CarPlay™161 and Android Auto™ compatibility to your Ford.161",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_C8801918_MUST_GT_Prem_IntOvrTheShldrWthSYNC3_mj_withoutSpotify.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Technology,FordPass™,"FordPass is the one-stop app that can help you move more freely throughout your day.164
 
 Here’s how:
• Receive key vehicle info and schedule service
• Use FordPay to conveniently pay for service*
• Compare fuel prices at stations along your route
• Find parking169 ahead of time
• Get FordPass help from a friendly FordGuide

These are just some of the great things you can do with FordPass. If you haven’t already, download the FordPass app on the App Store®167 or get it on Google Play™.167",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_GettyImages-658045158.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Technology,Ford+Alexa,"Ford+Alexa bring the amazing capabilities of Amazon Alexa from your home to the road. By using the Ford+Alexa app and connecting via available SYNC® 3 AppLink®, you’ll have access to voice navigation, traffic information, Amazon Prime shopping, and you can even control your supported smart-home devices. Stay connected from just about anywhere.*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_42560.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Technology,Ford and Waze,"Using Waze inside your Ford vehicle is now easier since the much-loved, crowd-sourced navigation and traffic app is compatible with available SYNC® 3 AppLink.® You can collaborate with other users, outsmarting traffic by sharing information to get the best routes, and receive real-time alerts about accidents, road hazards and traffic jams. Moving Waze from your phone to the vehicle’s touchscreen allows you to conveniently access the app’s features on a larger display. You can also operate Waze with voice commands for hands-free control, helping to keep your eyes on the road.* Available via iPhone® and on Android Auto.™",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_42404.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Technology,Available SiriusXM® Radio34,"If it’s worth listening to, you can find it on SiriusXM. With more than 150 channels including commercial-free music, live sports play-by-play, news, talk and exclusive entertainment, we’ve got you covered. A six-month trial subscription is included with your new-vehicle purchase so you can listen in the car, at home or on the go with the SiriusXM app. Plus, a five-year subscription to SiriusXM Traffic and Travel Link® services is included with the available voice-activated Navigation System. These features provide detailed traffic information on accidents, construction and road closures, plus local and national weather forecasts, fuel prices and more.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_42403.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Technology,FordPass Connect™,"With FordPass Connect, drivers and passengers can enjoy an in-vehicle 4G LTE Wi-Fi hotspot powered by AT&T. Up to 10 devices can connect at once, and you can use FordPass to keep track of your Wi-Fi data usage. Also, you can access the hotspot from up to 50 feet outside the vehicle.*",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_42401_42394_31.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Mustang,Technology,Get more out of your music.,"Turn up the volume with the available B&O Sound System by Bang & Olufsen. The B&O system and architecture in the 2020 Mustang were specifically designed to create the optimum acoustic environment. With 12 powerful speakers, including unique tweeters, woofers and in-trunk subwoofer, you won’t just hear your music, you’ll experience it. It also includes a CD player and HD Radio™
 Technology.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_40841.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Technology,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Technology,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Handling,Take the reins.,"A 2020 Mustang will pin you to your seat. Take it for a spin on a course with lots of white-knuckle curves and then, for good measure, subject it to some less-than-perfect road surfaces. That’s where you’ll discover how its independent suspension and selectable power-assisted steering deliver crisp, responsive performance while the available MagneRide® Damping System helps smooth out the rough spots.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_200072_350.tif?croppathe=1_16x7&wid=1440
2020,Ford,Mustang,Handling,A gripping performance.,"Available with the High Performance Package, the EcoBoost handling package is for anyone who likes sharp turns and spirited driving. It comes complete with 19"" X 9.5"" aluminum wheels, Pirelli Corsa4
tires, MagneRide®
 Damping System, and a 3.55 TORSEN®
 limited-slip rear axle.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_C8799918_MUST_EcoBoost_Prem_Fastback_34FrntDrvrStatic_mj.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Mustang,Handling,One with the road.,"When road conditions change, the available MagneRide Damping System responds – 1,000 times per second for each damper. The result is a smooth, balanced ride. It also makes sure you feel secure and confident when taking a Mustang to its limits.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_200002_401A_Reveal_32.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Mustang,Handling,MagneRide® Damping System.,"When road conditions change, the available MagneRide Damping System responds – 1,000 times per second for each damper. The result is a smooth, balanced ride. It also makes sure you feel secure and confident when taking a Mustang to its limits.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_20160713_a_0268.tif?croppathe=1_3x1&wid=1440
2020,Ford,Mustang,Handling,Personalize your driving experience.,"With available selectable drive modes, you control vehicle driving dynamics. Simply flick a toggle switch on the center stack, and handling and response are adjusted based on your selection. Choices are Normal, Snow/Wet, Sport, Track or Drag Strip.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_40839_42400_219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Mustang,Handling,Smoothing out your ride.,"The integral link, independent rear suspension helps minimize body roll and isolate road imperfections for a responsive ride and precise handling. Aluminum-alloy rear knuckles and H-arms help reduce unsprung mass.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/dm/20_FRD_MST_40862.tif?croppathe=1_21x9&wid=1440
2020,Ford,Mustang,Handling,Plenty of stopping power.,Mustang provides the braking power to keep its high-powered performance in check.,https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_40834_42382_219.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2020,Ford,Mustang,Handling,EcoBoost® Model,Front: Twin-piston with 12.5-inch vented rotors,https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_40834_42382_219.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2020,Ford,Mustang,Handling,GT Models and EcoBoost® Performance Package,"Front: Four-piston with 14-inch vented rotors
Rear: Single-piston with 13-inch rotors",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_42385_46295_219.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2020,Ford,Mustang,Handling,GT Performance Package,"Front: Six-piston Brembo™ calipers with 15-inch vented rotors
Rear: Single-piston with 13-inch rotors",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_40824_C7447517_219.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2020,Ford,Mustang,Handling,Selectable Electric Power-Assisted Steering (EPAS),"Three power-assist settings provide the type of steering control you want when you want it.

Comfort: The least amount of steering effort. Perfect for everyday driving.

Normal: A balance between Comfort and Sport.

Sport: Requires increased steering effort, delivering a more immediate connection to the road.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/mustang/2020/collections/3-2/20_FRD_MST_40844_42398_219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Mustang,Handling,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Mustang,Handling,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,FUSION HYBRID,Design,Designed just for you.,"From the available rear spoiler to the distinctive grilles, Fusion was designed to get you noticed. The interior comfort and style invite you to slide behind the available leather-wrapped steering wheel, dial the rotary gear shift into Drive and follow your own road to freedom and discovery.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/fusion/2020/collections/dm/20_FRD_FSN_43000_PK.tif?croppathe=1_21x9&wid=1440
2020,Ford,FUSION HYBRID,Design,Where comfort meets style.,"From the available heated and cooled driver and passenger seats to the available heated leather-wrapped steering wheel, the Fusion interior offers the utmost comfort and convenience.","https://www.ford.comdata:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAHCAYAAAABIM1CAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABpJREFUeNpi/P//PwMlgImBQjBqABUMAAgwAFg0Awscjv2CAAAAAElFTkSuQmCC"
2020,Ford,FUSION HYBRID,Design,,"Think of the Fusion as your ultimate travel companion with sophisticated exterior design. The on-trend colors convey confident style in any setting, giving you an undeniable presence on the road. Grille designs like the chrome mesh on Titanium and a black five-bar design with chrome surround on the SE and SEL deliver a sharp look that’s sure to turn heads.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/fusion/2020/collections/dm/20_FRD_FSN_43035_PK.tif?croppathe=1_21x9&wid=1440
2020,Ford,FUSION HYBRID,Design,Looks that’ll make you do a double take.,"Think of the Fusion as your ultimate travel companion with sophisticated exterior design. The on-trend colors convey confident style in any setting, giving you an undeniable presence on the road. Grille designs like the chrome mesh on Titanium and a black five-bar design with chrome surround on the SE and SEL deliver a sharp look that’s sure to turn heads.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/fusion/2020/collections/dm/19_FRD_FSN_200010_PK.tif?croppathe=1_3x2&wid=900
2020,Ford,FUSION HYBRID,Design,Versatility for your lifestyle.,"The SE Appearance Package features 18-inch Ebony Black-painted aluminum wheels, halogen fog lamps with bright chrome trim and black bezel, a rear spoiler, leather-wrapped steering wheel and Light Putty cloth/vinyl bolster interior.

 

The Fusion SE AWD Package includes 18-inch machined-face aluminum wheels with Magnetic-painted pockets, a premium floor liner front and rear, heated front seats and heated sideview mirrors.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/fusion/2020/collections/dm/20_FRD_FSN_43039_PK.tif?croppathe=1_3x2&wid=900
2020,Ford,FUSION HYBRID,Design,Let the light in.,Brighten up your day with the available power moonroof. Open up the moonroof and connect to the outdoors.,https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/fusion/2020/collections/3-2/19_FRD_FSN_43021_19_FRD_FSN_43003_rPK_21_9.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,FUSION HYBRID,Design,Available wheels.,"16-inch steel wheel with silver-painted cover – standard on S (gas)

17-inch Sparkle Silver-painted aluminum – standard on SE (gas and hybrid), SEL (hybrid) and Titanium (Plug-in Hybrid)

18-inch Ebony Black-painted aluminum – included in the SE Appearance Package (gas)

18-inch premium painted aluminum – standard on SEL (gas) and Titanium (hybrid)

18-inch machined-face aluminum with Magnetic-painted pockets – included in the SE AWD Package (gas)

19-inch machined-face aluminum with Magnetic-painted pockets – standard on Titanium (gas)",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/fusion/2020/collections/dm/19_Fusion_Wheels.tif?croppathe=1_3x2&wid=900
2020,Ford,FUSION HYBRID,Design,Make room for the essentials.,"A spacious trunk means there’s room for it all. Perfect for those weekend getaways, the 2020 Fusion has 16 cubic feet of trunk space so you won’t have to leave anything behind.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/fusion/2020/collections/3-2/20_FRD_G8612318_FUSI_13_Cargo_19_FRD_FSN_43007_PK_21_9.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
